,X,Y,year,month,day,hr,min,sec,Hoogte_x,qual,speed(km/h_x,load(kg),tare(kg)_x,conv.facto,beltspd(m/,workwidth(_x,yield(ton/_x,totalyield,point_weig_x,totalarea(,worktime(s,loadnr,loadweight,loadbelt(m,usertare(%,tarecorrec_x,tarecorre2_x,SampleID_x,Hoogte_y,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Hoogte2,speed(km/h_y,tare(kg)_y,workwidth(_y,yield(ton/_y,point_weig_y,tarecorrec_y,tarecorre2_y,SampleID_y
187,5.8362140716816295,52.6606913386866,2018,3,4.0,9.156,40.891999999999996,30.561,-4.35,4,6.4,23.478,21,30.116999999999997,0.23600000000000002,2.0580000000000003,47.208999999999996,176.605,1.6769999999999998,3.7110000000000003,10316.895,10.0,55.175,742.92,0,47.165,176.605,202,-6.49,12.524000000000001,29.391,35.150999999999996,54.403999999999996,-4,6.4,21,2.0580000000000003,47.208999999999996,1.6769999999999998,47.165,176.605,202
188,5.83629159324057,52.660614754716796,2018,3,4.0,9.455,28.32,37.111999999999995,-4.35,4,6.4079999999999995,23.291999999999998,21,30.116999999999997,0.235,2.1790000000000003,41.053999999999995,180.614,1.776,3.7960000000000003,10545.806999999999,10.0,59.176,796.395,0,40.887,180.614,203,-6.48,12.196,28.848000000000003,34.618,53.602,-4,6.4079999999999995,21,2.1790000000000003,41.053999999999995,1.776,40.887,180.614,203
189,5.836369114799499,52.660538170613,2018,3,4.0,9.437999999999999,29.714000000000002,37.744,-4.35,4,6.409,23.498,21,30.116999999999997,0.23600000000000002,2.124,46.229,180.771,2.03,3.799,10551.264,10.0,59.335,797.6569999999999,0,46.379,180.771,204,-6.5,11.838,27.968000000000004,33.439,51.75899999999999,-4,6.409,21,2.124,46.229,2.03,46.379,180.771,204
190,5.83644672629063,52.6604615863749,2018,3,4.0,9.359,33.657,41.556000000000004,-4.35,4,6.39,23.744,21,30.116999999999997,0.235,2.097,50.623999999999995,180.158,1.923,3.785,10516.992,10.0,58.721000000000004,789.9169999999999,0,50.691,180.158,205,-6.5,11.030999999999999,25.754,31.011,47.88399999999999,-4,6.39,21,2.097,50.623999999999995,1.923,50.691,180.158,205
191,5.83652433778178,52.6603850020026,2018,3,4.0,9.232999999999999,36.433,35.817,-4.35,4,6.426,23.95,21,30.116999999999997,0.23600000000000002,2.101,54.65,176.66,1.767,3.713,10323.68,10.0,55.226000000000006,744.328,0,54.755,176.66,206,-6.5,10.922,25.061999999999998,30.05,45.966,-4,6.426,21,2.101,54.65,1.767,54.755,176.66,206
192,5.83660185934071,52.6603084174962,2018,3,4.0,9.424,29.018,28.761,-4.35,4,6.321000000000001,23.801,21,30.116999999999997,0.23600000000000002,2.1630000000000003,51.478,179.558,1.1079999999999999,3.773,10486.778999999999,10.0,58.125,782.3560000000001,0,51.617,179.558,207,-6.5,10.868,24.633000000000003,29.304000000000002,44.473,-4,6.321000000000001,21,2.1630000000000003,51.478,1.1079999999999999,51.617,179.558,207
193,5.83667938089965,52.6602318328555,2018,3,4.0,9.32,33.277,26.543000000000003,-4.35,4,4.9639999999999995,21.69,21,30.116999999999997,0.221,2.187,48.0,178.063,0.826,3.742,10399.356,10.0,56.633,762.051,0,48.042,178.063,208,-6.5,10.447000000000001,23.358,27.849,42.461000000000006,-4,4.9639999999999995,21,2.187,48.0,0.826,48.042,178.063,208
194,5.83675699239076,52.6601552480807,2018,3,4.0,9.245,37.14,23.723000000000003,-4.35,4,3.298,18.872,21,30.116999999999997,0.184,2.25,64.043,177.547,0.446,3.73,10363.086,10.0,56.111999999999995,754.472,0,63.758,177.547,209,-6.4,10.218,22.679000000000002,26.793000000000003,40.566,-4,3.298,21,2.25,64.043,0.446,63.758,177.547,209
195,5.836826240191559,52.660086954423896,2018,3,4.0,9.301,40.421,17.893,-4.35,4,2.488,23.505,21,30.116999999999997,0.21,2.25,108.90700000000001,178.58900000000003,0.5820000000000001,3.818,10598.652,10.0,59.266000000000005,810.6489999999999,0,111.84,178.58900000000003,210,-6.5,11.793,23.017,26.581,37.902,-4,2.488,21,2.25,108.90700000000001,0.5820000000000001,111.84,178.58900000000003,210
196,5.83695251411261,52.66013402853729,2018,3,4.0,8.549,37.046,33.606,-4.35,4,3.122,14.435,21,30.116999999999997,0.156,2.25,12.411,146.92700000000002,1.2,3.1010000000000004,8632.355,10.0,25.511999999999997,344.27099999999996,0,12.487,146.92700000000002,211,-6.48,11.099,23.158,26.7,38.707,-4,3.122,21,2.25,12.411,1.2,12.487,146.92700000000002,211
